ID,titulo_noticia,medio,palabra,puntuacion
id_79,"Nano Calderón aseguró tener trastorno obsesivo-compulsivo: ""Tiene que estar milimétricamente perfecto""",bbcl,perfecto,3
id_79,"Nano Calderón aseguró tener trastorno obsesivo-compulsivo: ""Tiene que estar milimétricamente perfecto""",bbcl,sufrimiento,-2
id_79,"Nano Calderón aseguró tener trastorno obsesivo-compulsivo: ""Tiene que estar milimétricamente perfecto""",bbcl,miedo,-2
id_81,"Boric niega haber criticado a Trump en la ONU: ""Me quieren llevar a polemizar con un presidente""",bbcl,criticado,-2
id_81,"Boric niega haber criticado a Trump en la ONU: ""Me quieren llevar a polemizar con un presidente""",bbcl,negar,-2
id_81,"Boric niega haber criticado a Trump en la ONU: ""Me quieren llevar a polemizar con un presidente""",bbcl,crisis,-3
id_81,"Boric niega haber criticado a Trump en la ONU: ""Me quieren llevar a polemizar con un presidente""",bbcl,importancia,2
id_81,"Boric niega haber criticado a Trump en la ONU: ""Me quieren llevar a polemizar con un presidente""",bbcl,firme,2
id_83,"Memoria y solidaridad en campaña ""Un Árbol por Palestina""",bbcl,solidaridad,2
id_83,"Memoria y solidaridad en campaña ""Un Árbol por Palestina""",bbcl,solidaridad,2
id_84,"El arquero alemán que estuvo preso, ’murió’, secuestró un pingüino y ostenta un récord inigualable",bbcl,muerto,-3
id_84,"El arquero alemán que estuvo preso, ’murió’, secuestró un pingüino y ostenta un récord inigualable",bbcl,acusado,-2
id_85,Gobierno reconoce al Río Maipo de Melipilla como un humedal urbano: es el más grande de Chile,bbcl,grande,1
id_85,Gobierno reconoce al Río Maipo de Melipilla como un humedal urbano: es el más grande de Chile,bbcl,protegido,1
id_87,Con una inversión de más de &#36;40 billones en la RM: Gobierno presenta plan de infraestructura a 30 años,bbcl,enfocado,2
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,crisis,-3
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,riesgos,-2
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,advierte,-2
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,resolver,2
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,resolver,2
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,resolver,1
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,problemas,-2
id_88,La Nueva Política de Desarrollo Urbano: Entre la promesa y la actualización pendiente,bbcl,importancia,2
id_89,Ejecutivos del Grupo Banco Mundial visitan Chile para conocer avances en transición energética,bbcl,crecimiento,2
id_89,Ejecutivos del Grupo Banco Mundial visitan Chile para conocer avances en transición energética,bbcl,importancia,2
id_89,Ejecutivos del Grupo Banco Mundial visitan Chile para conocer avances en transición energética,bbcl,promover,1
id_90,Estudio descubrió un desfase de las estaciones en distintos puntos del planeta y uno de ellos es Chile,bbcl,retraso,-1
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,soluciones,1
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,promueve,1
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,soluciones,1
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,riesgos,-2
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,desastres,-2
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,soluciones,1
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,soluciones,1
id_91,Minvu lanza catálogo para impulsar diseños ecológicos en obras de construcción públicas y privadas,bbcl,facilitar,2
id_92,"Qué es un bot de redes sociales, cómo funciona y en qué se diferencia de una cuenta falsa o anónima",bbcl,aumentado,1
id_93,Gobierno destaca que ahora carne de cerdo y embutidos chilenos podrán ser exportados a Emiratos Árabes,bbcl,gracias,2
id_93,Gobierno destaca que ahora carne de cerdo y embutidos chilenos podrán ser exportados a Emiratos Árabes,bbcl,gracias,2
id_93,Gobierno destaca que ahora carne de cerdo y embutidos chilenos podrán ser exportados a Emiratos Árabes,bbcl,oportunidad,2
id_93,Gobierno destaca que ahora carne de cerdo y embutidos chilenos podrán ser exportados a Emiratos Árabes,bbcl,oportunidad,2
id_93,Gobierno destaca que ahora carne de cerdo y embutidos chilenos podrán ser exportados a Emiratos Árabes,bbcl,fortalece,2
id_95,"Chile enfrenta uno de los años más críticos en materia de crisis hídrica, alerta Greenpeace",bbcl,crisis,-3
id_95,"Chile enfrenta uno de los años más críticos en materia de crisis hídrica, alerta Greenpeace",bbcl,alerta,-1
id_95,"Chile enfrenta uno de los años más críticos en materia de crisis hídrica, alerta Greenpeace",bbcl,escasez,-2
id_95,"Chile enfrenta uno de los años más críticos en materia de crisis hídrica, alerta Greenpeace",bbcl,escasez,-2
id_95,"Chile enfrenta uno de los años más críticos en materia de crisis hídrica, alerta Greenpeace",bbcl,agrava,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,riesgo,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,colapso,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,colapso,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,riesgo,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,colapso,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,colapso,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,amenaza,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,amenaza,-2
id_96,"Estudio reveló que el bosque mediterráneo chileno podría colapsar: ""Sería muy difícil que se recupere""",bbcl,amenaza,-2
id_97,"A falta de polen, científicos crean un ""superalimento"" para salvar a las abejas melíferas",bbcl,amenaza,-2
id_97,"A falta de polen, científicos crean un ""superalimento"" para salvar a las abejas melíferas",bbcl,amenaza,-2
id_97,"A falta de polen, científicos crean un ""superalimento"" para salvar a las abejas melíferas",bbcl,amenaza,-2
id_97,"A falta de polen, científicos crean un ""superalimento"" para salvar a las abejas melíferas",bbcl,mejorado,2
id_98,Buena noticia para los amantes del chocolate: precios del cacao bajan tras tocar máximos de dos meses,bbcl,oferta,2
id_98,Buena noticia para los amantes del chocolate: precios del cacao bajan tras tocar máximos de dos meses,bbcl,demanda,-1
id_99,Se adelantaron las alergias estacionales: ¿cómo diferenciarlas de un resfriado?,bbcl,esperado,-1
id_99,Se adelantaron las alergias estacionales: ¿cómo diferenciarlas de un resfriado?,bbcl,aliviar,1
id_100,"El biólogo chileno que puso en duda la teoría del origen de los primates: ""Ha sido muy controversial""",bbcl,establecido,1
id_103,Investigadores reinsertan 287 toromiros en Rapa Nui: árbol endémico estuvo extinto por 60 años,bbcl,natural,1
id_103,Investigadores reinsertan 287 toromiros en Rapa Nui: árbol endémico estuvo extinto por 60 años,bbcl,gracias,2
id_103,Investigadores reinsertan 287 toromiros en Rapa Nui: árbol endémico estuvo extinto por 60 años,bbcl,gracias,2
id_104,El peligro que acecha a Rapa Nui: Moáis pueden desaparecer por el aumento del mar en algunos años más,bbcl,desaparecer,-1
id_104,El peligro que acecha a Rapa Nui: Moáis pueden desaparecer por el aumento del mar en algunos años más,bbcl,riesgo,-2
id_104,El peligro que acecha a Rapa Nui: Moáis pueden desaparecer por el aumento del mar en algunos años más,bbcl,accidentes,-2
id_105,Estadounidense muere por una bacteria carnívora tras hacerse mínima herida con el remolque de un bote,bbcl,limpiar,2
id_105,Estadounidense muere por una bacteria carnívora tras hacerse mínima herida con el remolque de un bote,bbcl,cubrir,-3
id_105,Estadounidense muere por una bacteria carnívora tras hacerse mínima herida con el remolque de un bote,bbcl,infectado,-2
id_107,Golosos en alerta: crisis de las avellanas remece precios y golpearía a los amantes de la Nutella,bbcl,escasez,-2
id_107,Golosos en alerta: crisis de las avellanas remece precios y golpearía a los amantes de la Nutella,bbcl,escasez,-2
id_107,Golosos en alerta: crisis de las avellanas remece precios y golpearía a los amantes de la Nutella,bbcl,problema,-2
id_107,Golosos en alerta: crisis de las avellanas remece precios y golpearía a los amantes de la Nutella,bbcl,problema,-2
id_108,No habrá lista única: dos partidos se bajan de pacto parlamentario al interior del oficialismo,bbcl,logra,2
id_108,No habrá lista única: dos partidos se bajan de pacto parlamentario al interior del oficialismo,bbcl,acuerdo,1
id_108,No habrá lista única: dos partidos se bajan de pacto parlamentario al interior del oficialismo,bbcl,acuerdo,1
id_109,Rector de la UACh explica por qué cerrarán carreras técnicas y profesionales del campus Patagonia,bbcl,superior,2
id_110,Iniciativa capacita a funcionarios municipales del Bío Bío y Malleco en gestión de desastres naturales,bbcl,desastres,-2
id_110,Iniciativa capacita a funcionarios municipales del Bío Bío y Malleco en gestión de desastres naturales,bbcl,fortalecer,2
id_110,Iniciativa capacita a funcionarios municipales del Bío Bío y Malleco en gestión de desastres naturales,bbcl,habilidades,2
id_110,Iniciativa capacita a funcionarios municipales del Bío Bío y Malleco en gestión de desastres naturales,bbcl,eficazmente,2
id_110,Iniciativa capacita a funcionarios municipales del Bío Bío y Malleco en gestión de desastres naturales,bbcl,riesgo,-2
id_110,Iniciativa capacita a funcionarios municipales del Bío Bío y Malleco en gestión de desastres naturales,bbcl,desastres,-2
id_111,Deshielo de un glaciar deja al descubierto cuerpo de hombre desaparecido hace 28 años: estaba intacto,bbcl,desaparecido,-1
id_111,Deshielo de un glaciar deja al descubierto cuerpo de hombre desaparecido hace 28 años: estaba intacto,bbcl,desaparecido,-2
id_111,Deshielo de un glaciar deja al descubierto cuerpo de hombre desaparecido hace 28 años: estaba intacto,bbcl,intacto,2
id_111,Deshielo de un glaciar deja al descubierto cuerpo de hombre desaparecido hace 28 años: estaba intacto,bbcl,realizar,2
id_111,Deshielo de un glaciar deja al descubierto cuerpo de hombre desaparecido hace 28 años: estaba intacto,bbcl,funeral,-1
id_112,"Científicos confirman que la raya diamante, con aguijón venenoso, llegó a Chile para quedarse",bbcl,diamante,1
id_112,"Científicos confirman que la raya diamante, con aguijón venenoso, llegó a Chile para quedarse",bbcl,vulnerable,-2
id_113,"China reportó 7 mil casos de virus ""chikunguña"" transmitido por mosquitos: OMS instó a tomar medidas",bbcl,enfermedad,-2
id_114,"Marius Borg, el problemático miembro de la realeza noruega en el que sobrecaen 23 denuncias",bbcl,acusaciones,-2
